"speciesID","estimate"
1,0.00711562673564374
2,0.00267117234319928
3,0.00203299592732962
4,0.0041709798714654
5,0.00526805218806894
6,0.0037751846603304
7,0.00723199358409685
8,0.003125619600683
9,0.00603764965412347
10,0.00803653432103438
11,0.00562886078852984
12,0.00641447904308156
13,0.00455167024814943
14,0.00437041376869984
15,0.00574669480219636
16,0.00163196834604964
17,0.00310994965600723
18,0.00854689269980658
19,0.00461821079621969
20,0.00236327781720332
21,0.00153333306509363
22,0.00634792547296343
23,0.00306282334112832
24,0.00449280956440849
25,0.00338568383790558
26,0.00683518373454885
27,0.00635511536192153
28,0.00609397089831659
29,0.0046976604758594
30,0.00176226028630472
